,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-03-19,-0.19354934,-0.19354934,-0.00289588,0.00000001,none,False,0.00477646,none,False,0.00000000,none,False,0.45778971,-0.19354934
2025-03-20,-0.19565724,-0.19565724,0.00032987,0.00000003,none,False,0.00477334,none,False,0.00000000,none,False,0.47130550,-0.19565724
2025-03-21,-0.19509146,-0.19509146,0.01775008,0.00000003,none,False,0.00476877,none,False,0.00000000,none,False,0.50032565,-0.19509146
2025-03-24,-0.19515583,-0.19515583,0.00240078,0.00000000,none,False,0.00476446,none,False,0.00000000,none,False,0.53381305,-0.19515583
2025-03-25,-0.19865076,-0.19865076,-0.01201007,0.00000001,none,False,0.00476313,none,False,0.00000000,none,False,0.49987987,-0.19865076
2025-03-26,-0.19343892,-0.19343892,-0.00265928,0.00000000,none,False,0.00475530,none,False,0.00000000,none,False,0.53285268,-0.19343892
2025-03-27,-0.19675106,-0.19675106,-0.02034371,0.00000000,none,False,0.00475301,none,False,0.00000000,none,False,0.52472532,-0.19675106
2025-03-28,-0.19622851,-0.19622851,0.00669034,0.00000000,none,False,0.00474889,none,False,0.00000000,none,False,0.55612856,-0.19622851
2025-03-31,-0.19777045,-0.19777045,0.00282049,0.00000000,none,False,0.00474613,none,False,0.00000000,none,False,0.48249432,-0.19777045
2025-04-01,-0.19356752,-0.19356752,0.00630849,0.00000003,none,False,0.00473910,none,False,0.00000000,none,False,0.50778943,-0.19356752
2025-04-02,-0.19411424,-0.19411424,-0.05053653,0.00000004,none,False,0.00473494,none,False,0.00000000,none,False,0.54080429,-0.19411424
2025-04-03,-0.19534268,-0.19534268,-0.06032668,0.00000000,none,False,0.00473196,none,False,0.00000000,none,False,0.56768983,-0.19534268
2025-04-04,-0.19102221,-0.19102221,-0.00178278,0.00000000,none,False,0.00472514,none,False,0.00000000,none,False,0.29832086,-0.19102221
2025-04-07,-0.18983027,-0.18983027,-0.01578667,0.00000000,none,False,0.00471993,none,False,0.00000000,none,False,0.21393103,-0.18983027
2025-04-08,-0.18949215,-0.18949215,0.09986278,0.00000000,none,False,0.00471569,none,False,0.00000000,none,False,0.22914342,-0.18949215
2025-04-09,-0.19143272,-0.19143272,-0.04480816,0.00000000,none,False,0.00471328,none,False,0.00000000,none,False,0.23919110,-0.19143272
2025-04-10,-0.14644858,-0.14644858,0.01768540,0.00000000,none,False,0.00469333,none,False,0.00119475,none,False,0.14627382,-0.14627382
2025-04-11,-0.14521768,-0.14521768,0.00965480,0.00000000,none,False,0.00468643,none,False,0.00000000,none,False,0.14530858,-0.14521768
2025-04-14,-0.14252991,-0.14252991,-0.00280474,0.00000000,none,False,0.00468221,none,False,0.00000000,none,False,0.15412659,-0.14252991
2025-04-15,-0.14391264,-0.14391264,-0.02247892,0.00000000,none,False,0.00467869,none,False,0.00000000,none,False,0.16470719,-0.14391264
2025-04-16,-0.14350956,-0.14350956,0.00142591,0.00000000,none,False,0.00467541,none,False,0.00000000,none,False,0.17647553,-0.14350956
2025-04-17,-0.14551665,-0.14551665,-0.02409056,0.00000000,none,False,0.00467225,none,False,0.00000000,none,False,0.18352047,-0.14551665
2025-04-21,-0.14572428,-0.14572428,0.02568506,0.00000000,none,False,0.00466913,none,False,0.00000000,none,False,0.19673553,-0.14572428
2025-04-22,-0.14225565,-0.14225565,0.01537664,0.00000000,none,False,0.00466601,none,False,0.00000000,none,False,0.20206485,-0.14225565
2025-04-23,-0.14595684,-0.14595684,0.02083055,0.00000000,none,False,0.00466298,none,False,0.00000000,none,False,0.20718236,-0.14595684
2025-04-24,-0.14292495,-0.14292495,0.00719929,0.00000000,none,False,0.00465993,none,False,0.00000000,none,False,0.21845048,-0.14292495
2025-04-25,-0.14593340,-0.14593340,0.00038123,0.00000000,none,False,0.00465698,none,False,0.00000000,none,False,0.22630922,-0.14593340
2025-04-28,-0.14154382,-0.14154382,0.00627958,0.00000000,none,False,0.00465403,none,False,0.00000000,none,False,0.24160777,-0.14154382
