,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-01-02,-0.09985140,-0.09985140,-0.08717173,0.00000000,none,False,0.00453751,none,False,0.00000000,none,False,0.12154984,-0.09985140
2025-01-03,-0.09984870,-0.09984870,0.09595139,0.00000000,none,False,0.00453247,none,False,0.00000000,none,False,0.12594734,-0.09984870
2025-01-06,-0.09993190,-0.09993190,-0.07061757,0.00000000,none,False,0.00452754,none,False,0.00000000,none,False,0.11835797,-0.09993190
2025-01-07,-0.09987120,-0.09987120,0.06769961,0.00000000,none,False,0.00452278,none,False,0.00000000,none,False,0.11006449,-0.09987120
2025-01-08,-0.09993750,-0.09993750,0.07377391,0.00000000,none,False,0.00451810,none,False,0.00000000,none,False,0.10851101,-0.09993750
2025-01-10,-0.09992240,-0.09992240,-0.01091718,0.00000000,none,False,0.00451356,none,False,0.00000000,none,False,0.10726235,-0.09992240
2025-01-13,-0.09983640,-0.09983640,0.01362790,0.00000000,none,False,0.00450915,none,False,0.00000000,none,False,0.10524935,-0.09983640
2025-01-14,-0.09984560,-0.09984560,0.03458719,0.00000000,none,False,0.00450483,none,False,0.00000000,none,False,0.10923493,-0.09984560
2025-01-15,-0.09992270,-0.09992270,0.04199284,0.00000000,none,False,0.00450059,none,False,0.00000000,none,False,0.11320548,-0.09992270
2025-01-16,-0.09999760,-0.09999760,-0.08364332,0.00000000,none,False,0.00449645,none,False,0.00000000,none,False,0.11583721,-0.09999760
2025-01-17,-0.09989940,-0.09989940,-0.03382638,0.00000000,none,False,0.00449244,none,False,0.00000000,none,False,0.11760747,-0.09989940
2025-01-21,-0.09995300,-0.09995300,0.04467252,0.00000000,none,False,0.00448850,none,False,0.00000000,none,False,0.11257571,-0.09995300
2025-01-22,-0.09999720,-0.09999720,-0.01576553,0.00000000,none,False,0.00448464,none,False,0.00000000,none,False,0.11546915,-0.09999720
2025-01-23,-0.09993060,-0.09993060,-0.00714873,0.00000000,none,False,0.00448089,none,False,0.00000000,none,False,0.11691912,-0.09993060
2025-01-24,-0.09982750,-0.09982750,-0.05501820,0.00000000,none,False,0.00447724,none,False,0.00000000,none,False,0.12110169,-0.09982750
2025-01-27,-0.09984120,-0.09984120,-0.05144667,0.00000000,none,False,0.00447364,none,False,0.00000000,none,False,0.12570630,-0.09984120
2025-01-28,-0.09998450,-0.09998450,0.02844363,0.00000000,none,False,0.00447008,none,False,0.00000000,none,False,0.12523360,-0.09998450
2025-01-29,-0.09985771,-0.09985771,-0.03769448,0.00000000,none,False,0.00446666,none,False,0.00000000,none,False,0.12543734,-0.09985771
2025-01-30,-0.08380000,-0.08380000,0.00309318,0.00000000,none,False,0.00446957,none,False,0.00000000,none,False,0.12862148,-0.08380000
2025-01-31,-0.09990660,-0.09990660,0.08577522,0.00000000,none,False,0.00446093,none,False,0.00000000,none,False,0.13085106,-0.09990660
2025-02-03,-0.09989230,-0.09989230,-0.03284650,0.00000000,none,False,0.00445693,none,False,0.00000000,none,False,0.13582693,-0.09989230
2025-02-04,-0.09984240,-0.09984240,0.04187590,0.00000000,none,False,0.00445363,none,False,0.00000000,none,False,0.12558171,-0.09984240
2025-02-05,-0.09985950,-0.09985950,0.00504345,0.00000000,none,False,0.00445048,none,False,0.00000000,none,False,0.12849685,-0.09985950
2025-02-06,-0.09985800,-0.09985800,-0.02318452,0.00000000,none,False,0.00444742,none,False,0.00000000,none,False,0.12977750,-0.09985800
2025-02-07,-0.09982620,-0.09982620,0.04091350,0.00000000,none,False,0.00444443,none,False,0.00000000,none,False,0.13467462,-0.09982620
2025-02-10,-0.09998560,-0.09998560,0.02011489,0.00000000,none,False,0.00444146,none,False,0.00000000,none,False,0.13866519,-0.09998560
2025-02-11,-0.09997289,-0.09997289,0.01123913,0.00000000,none,False,0.00443857,none,False,0.00000000,none,False,0.13958766,-0.09997289
2025-02-12,-0.09996040,-0.09996040,0.01897783,0.00000000,none,False,0.00443575,none,False,0.00000000,none,False,0.14373268,-0.09996040
2025-02-13,-0.09996280,-0.09996280,0.02577462,0.00000000,none,False,0.00443297,none,False,0.00000000,none,False,0.14875462,-0.09996280
2025-02-14,-0.09996300,-0.09996300,0.06406136,0.00000000,none,False,0.00443024,none,False,0.00000000,none,False,0.15311219,-0.09996300
2025-02-18,-0.09982200,-0.09982200,0.07625363,0.00000000,none,False,0.00442759,none,False,0.00000000,none,False,0.15643022,-0.09982200
2025-02-19,-0.09993150,-0.09993150,-0.03969854,0.00000000,none,False,0.00442493,none,False,0.00000000,none,False,0.14851819,-0.09993150
2025-02-20,-0.09993620,-0.09993620,0.01643125,0.00000000,none,False,0.00442234,none,False,0.00000000,none,False,0.13802583,-0.09993620
2025-02-21,-0.09995800,-0.09995800,-0.03923884,0.00000000,none,False,0.00441980,none,False,0.00000000,none,False,0.13960161,-0.09995800
