start_date,end_date,n_obs,sharpe_M5,sharpe_M8,sharpe_M10,acc_M5,acc_M8,acc_M10,eq1000_M5,eq1000_M8,eq1000_M10,dsharpe_M8_M5,dsharpe_M10_M8,dsharpe_M10_M5,dacc_M8_M5,dacc_M10_M8,dacc_M10_M5,deq_M8_M5,deq_M10_M8,deq_M10_M5
2025-06-24,2025-12-11,120,-4.738661424778767,3.5031477864402563,1.6974651785697112,0.3055555555555556,0.4444444444444444,0.45,952.9063185800536,1091.92411867135,1029.7957827375012,8.241809211219024,-1.805682607870545,6.4361266033484785,0.13888888888888884,0.005555555555555591,0.14444444444444443,139.0178000912964,-62.1283359338488,76.8894641574476
2025-07-01,2025-12-18,120,-4.620383761169652,3.1290792624932973,1.4138500677535333,0.32407407407407407,0.4444444444444444,0.43333333333333335,952.5163662338388,1081.6553909748832,1025.0384326260964,7.749463023662949,-1.715229194739764,6.034233828923186,0.12037037037037035,-0.011111111111111072,0.10925925925925928,129.1390247410444,-56.61695834878674,72.52206639225767
2025-07-09,2025-12-26,120,-4.716215102080517,3.3905041275936623,1.3550462169159778,0.32407407407407407,0.4444444444444444,0.43333333333333335,951.0158457235201,1085.6429673931636,1023.9221671151874,8.10671922967418,-2.0354579106776844,6.071261318996495,0.12037037037037035,-0.011111111111111072,0.10925925925925928,134.62712166964354,-61.720800277976196,72.90632139166735
2025-07-16,2026-01-05,120,-4.551965354690104,3.211935884251648,1.7197952811164612,0.3333333333333333,0.4444444444444444,0.4583333333333333,952.0389502196525,1083.9456922069844,1030.4820149231584,7.763901238941752,-1.4921406031351867,6.271760635806565,0.1111111111111111,0.013888888888888895,0.125,131.90674198733188,-53.46367728382597,78.44306470350591
2025-07-23,2026-01-12,120,-4.607317580769511,3.2809402663146887,1.7102691932202634,0.3425925925925926,0.4351851851851852,0.4666666666666667,951.3431219319755,1086.7004555315725,1030.435475440709,7.8882578470841995,-1.5706710730944253,6.317586773989774,0.09259259259259256,0.0314814814814815,0.12407407407407406,135.35733359959704,-56.264980090863446,79.0923535087336
2025-07-30,2026-01-20,120,-4.324463914830183,2.7443796803964986,2.219312378383362,0.35514018691588783,0.4205607476635514,0.49166666666666664,954.3530719115373,1071.402040145476,1039.031558552743,7.0688435952266815,-0.5250673020131367,6.543776293213545,0.06542056074766356,0.07110591900311525,0.1365264797507788,117.04896823393858,-32.37048159273286,84.67848664120572
2025-08-06,2026-01-27,120,-3.7014503797835894,2.954170839278212,1.362910744075187,0.37383177570093457,0.4485981308411215,0.475,960.7379801667008,1074.2010105872805,1020.5782483820383,6.655621219061802,-1.5912600952030247,5.0643611238587765,0.07476635514018692,0.026401869158878488,0.10116822429906541,113.46303042057968,-53.622762205242225,59.84026821533746
2025-08-13,2026-02-03,120,-3.0769698572539235,2.0593952500678308,1.2325028694518798,0.36792452830188677,0.4339622641509434,0.4666666666666667,967.4909832837923,1050.4414736297902,1018.4634038430594,5.136365107321755,-0.8268923806159509,4.3094727267058035,0.06603773584905664,0.03270440251572326,0.09874213836477991,82.95049034599788,-31.97806978673077,50.97242055926711
2025-08-20,2026-02-10,120,-2.9445517271933705,1.773211476246877,1.0814108275886365,0.36792452830188677,0.42452830188679247,0.475,966.8910065550443,1050.1335414446887,1016.3495437462149,4.7177632034402475,-0.6918006486582404,4.025962554782007,0.0566037735849057,0.05047169811320751,0.10707547169811321,83.24253488964439,-33.783997698473854,49.458537191170535
2025-08-27,2026-02-18,120,-2.346104822148173,1.4705387911537626,0.9355887070015199,0.37383177570093457,0.42990654205607476,0.48333333333333334,973.339377259589,1038.3739992425935,1013.6252745607275,3.8166436133019355,-0.5349500841522428,3.2816935291496927,0.05607476635514019,0.05342679127725858,0.10950155763239877,65.03462198300451,-24.748724681866065,40.28589730113845
2025-09-04,2026-02-25,120,-2.5714157952567698,1.4832913606927645,1.0911288464228828,0.3644859813084112,0.4205607476635514,0.49166666666666664,970.440148017104,1038.3687941308579,1015.9709522771059,4.054707155949535,-0.3921625142698817,3.6625446416796525,0.05607476635514019,0.07110591900311525,0.12718068535825544,67.92864611375387,-22.39784185375197,45.5308042600019
2025-09-11,2026-03-04,120,-2.181539219874127,1.2930451347834822,0.8868249329006728,0.3644859813084112,0.411214953271028,0.49166666666666664,974.5260729884591,1032.6360677060748,1012.8846098598485,3.474584354657609,-0.4062202018828094,3.0683641527748,0.04672897196261683,0.08045171339563861,0.12718068535825544,58.10999471761568,-19.75145784622623,38.35853687138945
2025-09-18,2026-03-12,120,-1.2680878652177232,0.7082803678063788,0.5690347343537876,0.4036697247706422,0.42201834862385323,0.475,984.2863831123715,1017.9690350813164,1008.0906463608675,1.9763682330241021,-0.13924563345259122,1.8371225995715108,0.01834862385321101,0.05298165137614674,0.07133027522935775,33.682651968944924,-9.878388720448925,23.804263248496
2025-09-25,2026-03-19,120,-0.9582706251568858,0.5836101055282314,0.7111117576061228,0.41284403669724773,0.42201834862385323,0.475,987.759721516309,1014.4831588741272,1009.8725153473467,1.5418807306851172,0.12750165207789133,1.6693823827630085,0.009174311926605505,0.05298165137614674,0.06215596330275225,26.72343735781817,-4.61064352678045,22.11279383103772
2025-10-02,2026-03-26,120,-0.45792100110364103,0.45325840087701025,0.9605480018728857,0.42201834862385323,0.41284403669724773,0.475,993.7149870622255,1010.9439503658124,1013.3963670930266,0.9111794019806513,0.5072896009958754,1.4184690029765268,-0.009174311926605505,0.06215596330275225,0.05298165137614674,17.228963303586852,2.4524167272141995,19.68138003080105
2025-10-09,2026-04-02,120,-0.4834616247824765,-0.04454316409880394,0.908918540344168,0.42727272727272725,0.4090909090909091,0.475,992.7757422265889,998.1650900163413,1012.6069605124501,0.4389184606836726,0.953461704442972,1.3923801651266445,-0.018181818181818132,0.06590909090909086,0.04772727272727273,5.389347789752378,14.441870496108777,19.831218285861155
2025-10-16,2026-04-10,120,-0.8149753915610497,-0.2398045396638123,-0.2885140292329457,0.42857142857142855,0.4107142857142857,0.48333333333333334,987.6510692064984,993.0873698854638,997.0909890738227,0.5751708518972374,-0.04870948956913343,0.526461362328104,-0.01785714285714285,0.07261904761904764,0.05476190476190479,5.436300678965381,4.003619188358925,9.439919867324306
2025-10-23,2026-04-17,120,-0.7187376755786457,-0.18608803547553468,0.08172240445172921,0.42857142857142855,0.4107142857142857,0.49166666666666664,989.0218664808533,994.4657124016419,1000.6969770193834,0.532649640103111,0.2678104399272639,0.8004600800303748,-0.01785714285714285,0.08095238095238094,0.0630952380952381,5.44384592078859,6.2312646177415445,11.675110538530134
2025-10-30,2026-04-24,120,-1.0128359516987973,-0.35208087785147996,-0.13248967541452755,0.415929203539823,0.39823008849557523,0.475,984.782876548578,990.2033899133999,998.619130811954,0.6607550738473174,0.2195912024369524,0.8803462762842698,-0.01769911504424776,0.07676991150442475,0.05907079646017699,5.420513364821886,8.41574089855419,13.836254263376077
2025-11-06,2026-05-01,120,-1.1023737351362617,-0.4006398738379887,0.5176895952270121,0.415929203539823,0.39823008849557523,0.4666666666666667,983.5627842435983,988.9765818878258,1004.7560091014209,0.701733861298273,0.9183294690650008,1.6200633303632737,-0.01769911504424776,0.06843657817109144,0.050737463126843685,5.413797644227429,15.779427213595113,21.193224857822543
2025-11-13,2026-05-08,120,-1.6514103802035767,0.13298564064669877,1.2178868829452647,0.40350877192982454,0.40350877192982454,0.4666666666666667,975.5089070579651,1002.8663233618715,1014.1118001397749,1.7843960208502754,1.084901242298566,2.8692972631488414,0.0,0.06315789473684214,0.06315789473684214,27.35741630390646,11.245476777903377,38.60289308180984
